,track_id,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence,genre_top
1919,15130,0.100560948,0.2511393173,0.8657779983,0.8271502634,0.390207171,0.0883255991,137.308,0.1227704453,Rock
1920,15136,0.2477476362,0.067595336,0.4437439681,0.9695005043,0.1299497718,0.0492855571,175.511,0.0795504245,Rock
1921,15142,0.9903211627,0.1555873866,0.0995506848,0.9324837326,0.0726498992,0.0337799899,97.055,0.0733887511,Hip-Hop
1922,15143,0.2937015025,0.4337191049,0.401694564,0.9185387201,0.0810889604,0.2717116382,224.281,0.6697411346,Hip-Hop
1923,15144,0.1615274896,0.6113182498,0.2297682794,0.9302208064,0.0857142136,0.0638752789,157.921,0.9552713877,Hip-Hop
1924,15145,0.0103463388,0.8280072853,0.4496186999,0.932385728,0.3634732217,0.099292934,100.51,0.4031010053,Hip-Hop
1925,15146,0.7418897138,0.6896721528,0.4649420512,0.9481947819,0.2112926107,0.0602116569,210.907,0.8728208801,Hip-Hop
1926,15147,0.6499461676,0.1294785064,0.0076191807,0.7492147449,0.1207848985,0.0391847864,95.953,0.0350990286,Hip-Hop
1927,15148,0.3058203523,0.627682366,0.8721817451,0.95678266,0.0977249346,0.107525616,149.21,0.9312253836,Hip-Hop
1928,15149,0.0015458495,0.8201693737,0.0917807145,0.0098394537,0.1020385271,0.092087955,43.988,0.2953427861,Hip-Hop
1929,15150,0.0008832973,0.8095108218,0.3345310386,0.9534265947,0.0859861384,0.0651755199,86.169,0.7062283679,Hip-Hop
1930,15152,0.1634351188,0.7159880723,0.6634197795,0.9615317007,0.0890057,0.1023255579,51.969,0.5958248092,Hip-Hop
1931,15153,0.4181049957,0.8203359826,0.04448615,0.714525308,0.099674897,0.0541286376,90.803,0.4210502932,Hip-Hop
1932,15154,0.6302492324,0.5955572789,0.1250260926,0.9094417402,0.0710969862,0.1028699641,191.822,0.1857504051,Hip-Hop
1933,15155,0.9494992402,0.34142321,0.1537596274,0.7782583452,0.0755433945,0.0831137916,99.719,0.0359271291,Hip-Hop
1934,15156,0.923926352,0.2522790781,0.704216727,0.9728700043,0.08430711,0.0339548269,129.154,0.0376441217,Rock
1935,15201,0.1582405195,0.5593519623,0.696764264,1.2251e-06,0.1169982273,0.3203462582,171.398,0.5430149826,Hip-Hop
1936,15202,0.0041635186,0.5818014127,0.6469221546,0.2387861145,0.0572019499,0.3815212482,90.637,0.5374100928,Hip-Hop
1937,15203,0.5565568766,0.7479064459,0.4303038993,0.0065191552,0.1777777155,0.2563529857,86.961,0.3474112613,Hip-Hop
1938,15204,0.2757869217,0.6780433589,0.2910955721,0.0003960812,0.1164642078,0.2178237567,88.036,0.8327029164,Hip-Hop
1939,15207,0.3747555863,0.4401508277,0.3439707572,0.9072489882,0.1011377902,0.2931905782,101.579,0.250848503,Hip-Hop
1940,15208,0.4240537731,0.4625048923,0.6319126167,0.0295326146,0.1796490547,0.1287875995,88.889,0.6043741044,Hip-Hop
1941,15209,0.6243169816,0.7470235916,0.4534647093,0.0849798433,0.0852484388,0.1795132342,112.047,0.8494945207,Hip-Hop
1942,15210,0.2527454717,0.2981333229,0.6417954576,0.0029658267,0.1473243323,0.1687921141,84.135,0.7886741556,Hip-Hop
1943,15211,0.1929459488,0.4758438186,0.6312259912,9.273e-06,0.1133075656,0.5949813036,75.313,0.268596391,Hip-Hop
1944,15213,0.7168651346,0.5099942598,0.5535450906,5.25752e-05,0.0844544181,0.3860657983,168.428,0.5551689787,Hip-Hop
1945,15225,0.4658428188,0.2346842377,0.6443877441,0.9665561757,0.103061485,0.0432152913,135.772,0.0646969862,Rock
1946,15226,0.3508197229,0.3686624721,0.5778649117,0.9280984214,0.1042445947,0.035950784,84.739,0.5442195725,Rock
1947,15227,0.8880968049,0.1935670188,0.9166362588,0.9631631557,0.1375801538,0.0589488872,169.325,0.0545488031,Rock
1948,15228,0.4311066796,0.27979421,0.9550031096,0.971587789,0.1362048865,0.0479656728,88.534,0.1575405913,Rock
1949,15229,0.8651460131,0.1422206017,0.8858707003,0.9704686269,0.1158331518,0.0396320582,177.077,0.2392906197,Rock
1950,15232,0.8590102227,0.267595061,0.7744123993,0.9713383773,0.1203480768,0.0349276788,132.816,0.2485595467,Rock
1951,15233,0.5022950313,0.1398441275,0.7382977069,0.9634215302,0.0941079325,0.0469551455,148.727,0.1085555128,Rock
1952,15271,0.3641739761,0.452268171,0.3680374371,0.7568441485,0.1424865338,0.0321162417,102.124,0.8180942383,Rock
1953,15272,0.4345838828,0.6826018839,0.3097111154,0.873328422,0.1108853726,0.0419374576,127.316,0.7501042344,Rock
1954,15273,0.1057698135,0.4866847604,0.6214247746,0.8065620415,0.1427640008,0.0390456933,132.007,0.1573736275,Rock
1955,15274,0.1315593028,0.4475359728,0.4162269642,0.777671788,0.1200603838,0.03912407,139.892,0.5775797159,Rock
1956,15275,0.5914465946,0.5313412408,0.416204803,0.901678276,0.1133762321,0.0487399022,102.82,0.8507451918,Rock
1957,15276,0.0094801328,0.405692025,0.4364477302,0.8756145717,0.1069057363,0.0309375469,88.491,0.5720078549,Rock
1958,15277,0.3975216032,0.4580630051,0.205666242,0.3627638079,0.0901167469,0.0327827141,87.767,0.2340615441,Rock
1959,15278,0.5840318408,0.5067583502,0.5079610432,0.0364261714,0.0979334553,0.0559927367,165.102,0.9632152456,Rock
1960,15279,0.3576731222,0.5196210065,0.5165652345,0.8079122348,0.143402489,0.0336323236,131.414,0.5425462781,Rock
1961,15280,0.7019489842,0.5100170763,0.5511486558,0.8646458661,0.1211826867,0.0459935631,103.465,0.7948954358,Rock
1962,15297,0.5426422213,0.5100902079,0.8795808976,0.8154580603,0.0807373268,0.0378019341,114.916,0.8309759096,Rock
1963,15298,0.2498947503,0.5185072423,0.8842871878,0.8188605955,0.3131480256,0.0321900954,94.301,0.9132890954,Rock
1964,15299,0.4931870564,0.5250097404,0.9043871413,0.9129055057,0.1148028696,0.0793134832,127.423,0.4498430888,Rock
1965,15300,0.4525710268,0.4843903168,0.8606276686,0.8777496393,0.3729238414,0.0357522077,159.813,0.8901340095,Rock
1966,15302,0.4742106262,0.3256994803,0.8487378436,0.9189729096,0.1462164744,0.0385749583,175.784,0.924692681,Rock
1967,15303,0.41679817,0.3325067048,0.9469222993,0.8975962603,0.346403635,0.0845001012,171.447,0.6575629412,Rock
1968,15304,0.4009616001,0.5226588727,0.9337926894,0.8898816881,0.0689534516,0.0386697519,150.423,0.5422854594,Rock
1969,15305,0.2265114552,0.3810274908,0.9182684764,0.8321874796,0.0737154427,0.0495875262,166.859,0.5610372675,Rock
1970,15306,0.5510977126,0.5034937014,0.8389338198,0.875919543,0.1300022518,0.0464077865,158.626,0.9050382225,Rock
1971,15308,0.2927393269,0.3383550044,0.8092641097,0.7859917787,0.2358251992,0.0569421908,140.315,0.6382416462,Rock
1972,15310,0.4237267964,0.3915589248,0.8924496826,0.8521991407,0.0947533298,0.0568841948,170.128,0.6814002849,Rock
1973,15481,0.7721286471,0.5591113,0.0867448704,2.1e-09,0.1136965228,0.5038615139,103.441,0.3440990093,Hip-Hop
1974,15482,0.0706226613,0.6165651233,0.4275131318,3.9e-09,0.4551535345,0.0674326102,121.881,0.7513153468,Hip-Hop
1975,15483,0.2239259167,0.5124738145,0.3348430815,0.0,0.156629205,0.4731048828,92.011,0.5686092169,Hip-Hop
1976,15484,0.0770253912,0.4944913153,0.251361179,2.503e-07,0.2149427972,0.4559345136,213.961,0.8665461257,Hip-Hop
1977,15485,0.5280621634,0.5153729379,0.2448837512,2e-10,0.9476589818,0.119360521,191.867,0.7468099809,Hip-Hop
1978,15492,0.0464359539,0.6571226894,0.6660363373,0.8935791549,0.0697261117,0.0487634406,167.924,0.9606670391,Hip-Hop
1979,15493,0.0484727495,0.6508150387,0.6096064759,0.8559415995,0.0406158441,0.0510937655,167.905,0.9604016766,Hip-Hop
1980,15494,0.9769167624,0.3274441197,0.312074773,0.003933217,0.3420902621,0.0924588187,161.63,0.6462195908,Hip-Hop
1981,15496,0.438735753,0.3191493256,0.5727990406,0.9230510318,0.1156985412,0.0373500191,139.152,0.4224024167,Rock
1982,15497,0.6955742138,0.4389747735,0.7907449683,0.8823938694,0.0979408332,0.0341942042,152.917,0.2879885819,Rock
1983,15498,0.8283463993,0.2140721784,0.9087997112,0.2088060659,0.3393492342,0.1026717523,146.688,0.4103373863,Rock
1984,15601,0.9696330537,0.2458270907,0.7870196915,0.9284829063,0.2537105956,0.0288929917,102.726,0.6269642383,Rock
1985,15602,0.9852660913,0.2141296839,0.9251215698,0.9646689543,0.1912536035,0.0496392658,85.999,0.1892167129,Rock
1986,15604,0.9852233539,0.2197477205,0.828044098,0.9460883071,0.3829043833,0.0635167895,121.97,0.0391755509,Rock
1987,15606,0.9801915767,0.3796755348,0.8443000635,0.9428892461,0.1173073721,0.0529754353,142.73,0.2773266224,Rock
1988,15607,0.9180911353,0.4853385366,0.7271118916,0.918109902,0.221241536,0.0302099831,147.492,0.6212161121,Rock
1989,15608,0.9766962037,0.4327867609,0.9326844135,0.8013617756,0.3280000827,0.043606828,128.835,0.0741125941,Rock
1990,15609,0.8944038703,0.4386384641,0.7400886408,0.7726753958,0.1302334227,0.0301847705,160.742,0.378034484,Rock
1991,15612,0.9230213606,0.4814408831,0.7462687932,0.9110999252,0.1100850964,0.038817239,139.351,0.2604392886,Rock
1992,15857,0.907136337,0.5243660776,0.5411379196,0.0053516452,0.1083923337,0.5505571835,152.889,0.7108609731,Hip-Hop
1993,15858,0.4390479868,0.4471694886,0.8063213114,1.9625e-06,0.2409248669,0.2096607026,122.576,0.4673785963,Hip-Hop
1994,15859,0.2484302748,0.5434709621,0.7775022542,1.2565e-06,0.0949999117,0.3061405521,159.987,0.6106283108,Hip-Hop
1995,15860,0.5195134693,0.445200128,0.7239614008,2e-10,0.3741648713,0.1160725305,116.549,0.639168517,Hip-Hop
1996,15861,0.5830191191,0.6431329412,0.7880567267,7.5086e-06,0.1499932521,0.1156456421,93.917,0.5549689939,Hip-Hop
1997,15863,0.0486133201,0.7087216588,0.8160992352,0.035810373,0.1094815463,0.0558592287,137.843,0.9078644132,Hip-Hop
1998,15865,0.653194852,0.3127928076,0.5708445397,0.0003608402,0.3030381997,0.090299674,66.576,0.5886428684,Hip-Hop
1999,15866,0.1266202913,0.4444952868,0.6878807787,0.4601706461,0.0926394809,0.3749120622,189.879,0.3533702109,Hip-Hop
2000,15867,0.1120285489,0.4031598399,0.6977621684,0.0032366613,0.1216849565,0.0806712434,169.934,0.6160709129,Hip-Hop
2001,15868,0.5311016803,0.5876933042,0.4947563022,0.0156833441,0.3221733257,0.0657096076,86.797,0.4817223729,Hip-Hop
2002,15869,0.7194354365,0.6022110314,0.5099768349,1e-10,0.1196752957,0.6668075876,117.853,0.6046319584,Hip-Hop
2003,15870,0.3290464268,0.3051270571,0.4875292811,4.9e-09,0.1223824429,0.0677597719,64.224,0.524699104,Hip-Hop
2004,15871,0.5203139585,0.5106383017,0.6681079603,5.38e-08,0.3876666906,0.2813333962,100.35,0.4168446284,Hip-Hop
2005,16061,0.4866641236,0.7092239152,0.01960523,0.9248213098,0.0744111533,0.0541171639,140.098,0.1147965721,Rock
2006,16062,0.1746352231,0.540990601,0.3978394302,0.8871913276,0.1110076642,0.0327954486,73.213,0.5356572046,Rock
2007,16063,0.8259812595,0.4500905585,0.3739134031,0.9339887428,0.0946807758,0.0359001308,117.185,0.0830635089,Rock
2008,16156,0.0005146458,0.446072622,0.5830154406,0.8657654071,0.1311200413,0.0281039559,99.507,0.597237299,Rock
2009,16157,0.0361387385,0.3818286375,0.5604568541,0.9093926762,0.1248574525,0.0392598948,138.633,0.4873038569,Rock
2010,16161,0.9193085029,0.6581504943,0.2172242001,0.0007311532,0.089774707,0.5749866002,89.315,0.6557358743,Hip-Hop
2011,16162,0.0079947708,0.800172654,0.3676289396,0.8969743124,0.1419642185,0.0620485051,93.038,0.5179123516,Hip-Hop
2012,16164,0.7386154942,0.8608651723,0.3312351095,0.3306903398,0.1195130512,0.0735246634,94.531,0.8862504053,Hip-Hop
2013,16165,0.2373424582,0.4283523129,0.3772101037,0.8301842134,0.1224878851,0.0396755028,87.763,0.635544924,Hip-Hop
2014,16342,0.8561698804,0.3704110697,0.153840487,0.3903414376,0.1175108755,0.028841795,109.283,0.0647995905,Rock
2015,16343,0.1132281528,0.2749406885,0.5267077913,0.8637348827,0.0693368774,0.0370134623,119.79,0.563281162,Rock
2016,16354,0.9167221452,0.2608945449,0.2046624654,0.2090022662,0.1061152687,0.0392337345,207.667,0.1010979143,Rock
2017,16534,0.255002244,0.8458900695,0.8278997719,0.9117226547,0.0398458696,0.0653390706,99.681,0.863489005,Hip-Hop
2018,16535,0.7175223355,0.624446451,0.8973989577,0.8532619309,0.0656947253,0.0754397665,124.457,0.91169571,Hip-Hop
2019,16546,0.1440790691,0.5583089448,0.8043673742,4.0853e-06,0.3129573767,0.1671754409,92.027,0.4893465052,Hip-Hop
2020,16690,0.0333818195,0.5801879958,0.8090614516,0.7387569878,0.3425271774,0.0387997296,94.991,0.7387491698,Rock
2021,16691,0.00625235,0.6033553415,0.8279356608,0.3458406143,0.0594182426,0.0278113527,97.999,0.6159810374,Rock
2022,16692,0.0278689059,0.5356646448,0.9364752861,0.5689918207,0.442621674,0.0383614277,97.996,0.4251516936,Rock
2023,16693,0.3205424949,0.7356933901,0.6871380213,0.1818703364,0.0713703922,0.0353333398,129.973,0.6907169878,Rock
2024,16694,0.0018181668,0.5752934146,0.8873573704,0.5648264181,0.1534385845,0.0552339486,92.994,0.4740817548,Rock
2025,16695,0.0130477118,0.5097213896,0.9246444765,0.7770682137,0.1275437552,0.0454801481,133.984,0.4986844163,Rock
2026,16696,0.0850517762,0.547398863,0.7366865099,0.874863311,0.0881311385,0.0463335327,117.886,0.1440949059,Rock
2027,16697,0.0901232955,0.7046939913,0.1634263065,0.9426875567,0.1075621684,0.0836348727,60.021,0.3203771187,Rock
2028,16698,0.1581788046,0.7451523377,0.7016547798,0.4555601764,0.0816137672,0.0261649446,100.987,0.6050817485,Rock
2029,16699,0.0155372958,0.5814177493,0.8195408895,0.0355200538,0.0659685641,0.0300819578,99.034,0.8862065235,Rock
2030,16700,0.0056779146,0.5809444087,0.9215419723,0.0563245864,0.3161733854,0.032498589,98.998,0.7318215762,Rock
2031,16701,0.000407782,0.4207345189,0.9093069605,0.4821774876,0.059948895,0.0390156949,207.955,0.5921292622,Rock
2032,16702,0.5632786144,0.8117374234,0.3969055885,0.9006695669,0.1519557243,0.0331282151,95.991,0.7047569537,Rock
2033,16703,0.0712522221,0.6823439545,0.6937089657,0.7223587566,0.0837335978,0.031640007,130.003,0.227301541,Rock
2034,16819,0.9707917792,0.3309651592,0.8516879605,0.9320123933,0.0864958086,0.0358198932,131.869,0.8390209238,Rock
2035,16820,0.9831937449,0.5605490605,0.8962841968,0.9627837859,0.0998126585,0.041531615,94.92,0.8525326958,Rock
2036,16821,0.9401030004,0.4407446526,0.6710414959,0.9689105295,0.080300731,0.067770427,164.427,0.6474017014,Rock
2037,16822,0.5274395777,0.4999770296,0.4452749399,0.8828808323,0.1021683211,0.0311798226,142.14,0.6180127736,Rock
2038,16879,0.4437346646,0.75790119,0.7466936626,0.8985255189,0.095410332,0.05892112,162.339,0.7142904138,Hip-Hop
2039,16880,0.2250545184,0.5007935955,0.6016064883,0.7756921781,0.157269678,0.0318151296,88.97,0.490752511,Hip-Hop
2040,17130,0.0084240829,0.3802123174,0.4537686405,0.4836228387,0.115735608,0.0295488015,139.489,0.9189859743,Rock
2041,17259,0.0032355525,0.5236055032,0.9753339988,0.8935723267,0.068540162,0.0407483794,117.624,0.5572793873,Rock
2042,17321,0.9511254011,0.3052565509,0.3772252995,0.9040354193,0.107468051,0.0598968528,141.102,0.2014676029,Rock
2043,17322,0.7464053224,0.2589401336,0.3791883569,0.9203772094,0.0999483325,0.0919006737,152.555,0.0569893922,Rock
2044,17323,0.966713491,0.4416780271,0.3121866453,0.9278580189,0.2399696423,0.0603395876,138.281,0.6900024483,Rock
2045,17324,0.8745098871,0.4467693561,0.1678343281,0.9460985229,0.0942321567,0.0357352984,157.862,0.5281246366,Rock
2046,17325,0.2999568092,0.6829812319,0.1140418019,0.8337955619,0.1593035555,0.1233472233,148.133,0.878066914,Rock
2047,17347,0.2161290359,0.2089605033,0.1819838103,0.0544272541,0.8228544654,0.029367248,169.277,0.5745692766,Rock
2048,17348,0.7812711656,0.2246368724,0.1896843238,0.6386410123,0.6988763153,0.0317039046,139.546,0.1827066401,Rock
2049,17349,0.7501839575,0.4139887258,0.3672474952,0.9131661888,0.2034100563,0.0263099788,99.086,0.4168721068,Rock
2050,17350,0.9771738638,0.1133285971,0.1154838522,0.8999286125,0.6763986435,0.037692836,204.998,0.1769434188,Rock
2051,17351,0.9341167318,0.5560049723,0.3379973955,0.6004350334,0.0860991685,0.0293046295,64.242,0.6456099481,Rock
2052,17368,0.7700326983,0.3231670605,0.0609653661,0.5631639913,0.0996935705,0.0382687251,53.172,0.0366257804,Rock
2053,17369,0.6816567529,0.6745377788,0.2471502903,0.9568656723,0.1093572166,0.030591596,80.494,0.6582085927,Rock
2054,17370,0.9460589802,0.4105268145,0.0034693983,0.769318323,0.1144679174,0.0387565404,33.608,0.2013834629,Rock
2055,17371,0.9296385594,0.4606979936,0.2135221195,0.029912395,0.3205607714,0.1594258739,67.411,0.3937627746,Rock
2056,17372,0.9450101622,0.3882810599,0.006815936,0.8182191295,0.113675791,0.0362372593,52.155,0.1550432398,Rock
2057,17373,0.8288936975,0.4096152492,0.2513476107,0.9359205122,0.1113491523,0.0250861371,65.259,0.2213932332,Rock
2058,17374,0.9274871257,0.684266187,0.066590903,0.7312951394,0.1006562396,0.0730813298,80.826,0.1673949078,Rock
2059,17375,0.9659337621,0.2558829992,0.2137267812,0.0142818229,0.1103090527,0.0349087933,169.484,0.0580323379,Rock
2060,17376,0.9917257629,0.2312146846,0.2081705053,0.8408608396,0.0970368605,0.0375871156,65.02,0.0362736327,Rock
2061,17377,0.9575887846,0.5447478366,0.0924894065,0.0931632165,0.1099234977,0.0307757417,66.562,0.6467612902,Rock
2062,17378,0.8959298432,0.5460551913,0.0688623927,0.5373872438,0.1114835482,0.0275182824,53.879,0.0653663313,Rock
2063,17444,0.9934369404,0.2333062022,0.5207128287,0.9531674607,0.1082364701,0.0438802457,155.1,0.6603882953,Rock
2064,17445,0.995645799,0.1375112533,0.2541721853,0.9728700043,0.125801963,0.0347278139,63.6,0.3139747181,Rock
2065,17446,0.9871730512,0.2704183135,0.1273864947,0.8742356008,0.304752834,0.0348771257,82.447,0.1169732467,Rock
2066,17447,0.9836680296,0.3732958526,0.436973134,0.2051810692,0.7894803238,0.3351137188,86.771,0.641611362,Rock
2067,17448,0.9928362332,0.4934774245,0.7657819581,0.9732786056,0.1148145533,0.0696146455,145.065,0.7375141675,Rock
2068,17449,0.9832511104,0.3870404566,0.4861748943,0.768980446,0.1077540326,0.03072426,78.317,0.2225456931,Rock
2069,17450,0.9814187547,0.7028328748,0.2808170868,0.9110737695,0.2276233778,0.5399004276,149.602,0.6553648107,Rock
2070,17451,0.9936210669,0.5844250442,0.0871761935,0.9403349385,0.1110525577,0.1258043705,71.11,0.3896221447,Rock
2071,17452,0.6678157354,0.425300852,0.5866472693,0.7603717531,0.2192006136,0.0460796561,165.07,0.6734579909,Rock
2072,17453,0.9735609477,0.465905805,0.7246629562,0.9458416934,0.2440099281,0.1150500056,162.423,0.9183810232,Rock
2073,17454,0.8475243769,0.4662214706,0.744740537,0.1067354801,0.2946788114,0.0410436153,91.014,0.3624801444,Rock
2074,17455,0.9920450604,0.5464383155,0.8196641716,0.8108751139,0.3011595038,0.0822553994,134.734,0.710054916,Rock
2075,17457,0.2916279769,0.2579331229,0.9397134982,0.8117709723,0.3285071052,0.0993069367,156.608,0.1030955391,Rock
2076,17458,0.1805539499,0.6395950093,0.34711755,0.9291224309,0.1115383714,0.2443428641,142.222,0.450990169,Rock
2077,17459,0.6607173572,0.1744742243,0.640574693,0.9705175783,0.1416680425,0.0797872078,138.198,0.31023962,Rock
2078,17460,0.8508237292,0.2574989888,0.2025668785,0.9707314306,0.1146912914,0.0445967441,137.369,0.1546996331,Rock
2079,17461,0.9101772919,0.1817346165,0.0160520423,0.937770188,0.1090560448,0.0336854346,91.286,0.079829204,Rock
2080,17462,0.8940059396,0.5757735752,0.2110639933,0.8468605807,0.1115676843,0.0352603902,86.622,0.5922385009,Rock
2081,17464,0.9865177475,0.4306683289,0.2547773282,0.8917869657,0.1640815612,0.5458751684,148.495,0.1395369522,Rock
2082,17465,0.9802869486,0.1575514789,0.0533667626,0.9406833252,0.1155101007,0.0341124919,136.878,0.109437492,Rock
2083,17488,0.0046965648,0.8427694303,0.2264827473,0.8780804699,0.5555396691,0.0452908077,89.98,0.7741841545,Hip-Hop
2084,17489,0.2455597471,0.3407608561,0.4834568679,0.1675005427,0.2179609883,0.2215950814,91.141,0.2841995167,Hip-Hop
2085,17491,0.8774470384,0.5639990629,0.4697717871,0.0124895142,0.7139760112,0.2922937392,176.067,0.369888815,Hip-Hop
2086,17492,0.3782427715,0.6051906082,0.6136604615,0.7991438807,0.6145739732,0.0495957397,107.975,0.2190709089,Hip-Hop
2087,17493,0.0432106735,0.3739784618,0.693002398,0.0009611219,0.6109739348,0.1149623334,159.224,0.3562802454,Hip-Hop
2088,17494,0.9131543021,0.7612618538,0.4281002804,3.94164e-05,0.1321820878,0.6301946416,85.989,0.6247658839,Hip-Hop
2089,17495,0.1709923597,0.5435509013,0.3938438636,0.2029913169,0.3350318225,0.3351891103,129.658,0.6128249613,Hip-Hop
2090,17496,0.3951342656,0.5193963338,0.181637945,0.7412245829,0.1055171713,0.0499846876,103.895,0.1003578291,Hip-Hop
2091,17497,0.538372157,0.5190502945,0.3345637497,0.0002211804,0.0724223698,0.3668323824,107.739,0.4520715804,Hip-Hop
2092,17498,0.1895364942,0.5551531271,0.4272179141,0.8754624237,0.1313412903,0.1554486563,59.945,0.1299943494,Hip-Hop
2093,17499,0.3012620159,0.7493421051,0.3115511449,0.8722446297,0.1130025058,0.1629503489,76.675,0.3660983812,Hip-Hop
2094,17500,0.8271364227,0.6353711524,0.4710026898,4.0825e-05,0.3434370046,0.2858746917,85.935,0.7535442936,Hip-Hop
2095,17574,0.6035046132,0.6284408248,0.9236267306,0.9291331414,0.11193881,0.0370616756,115.318,0.6187099524,Rock
2096,17575,0.8483506049,0.1981237392,0.9933501197,0.9556444004,0.1150059666,0.0592756568,162.104,0.1692268141,Rock
2097,17576,0.0338285518,0.3442241178,0.6045099017,0.8797970252,0.1450490185,0.0290359911,95.711,0.8886970407,Rock
2098,17577,0.5971230143,0.4090209029,0.5886802516,0.931932555,0.1062440078,0.0300948565,140.365,0.2908301226,Rock
2099,17578,0.969310274,0.4222173824,0.6380017543,0.9652514575,0.1104265829,0.0650261593,146.88,0.0777550271,Rock
2100,17579,0.5098321313,0.5733004353,0.7953687161,0.9264090145,0.8516148081,0.0402341495,130.101,0.536125218,Rock
2101,17580,0.884073834,0.1491496965,0.4982151498,0.9476713103,0.290092784,0.0758649029,134.451,0.0397265257,Rock
2102,17581,0.1691045607,0.2269303179,0.590065135,0.9584685741,0.0784825893,0.0881837751,149.572,0.2380312079,Rock
2103,17601,0.8338082381,0.5791294787,0.3650796714,0.8718292933,0.1210865351,0.0273335968,89.1,0.3554829588,Rock
2104,17602,0.8915995329,0.5657507835,0.3349551945,0.0048797138,0.2360270158,0.0325892836,125.572,0.3063736158,Rock
2105,17603,0.9379476065,0.766965824,0.1150279809,0.8929919461,0.1362152742,0.0476269527,66.812,0.4875373755,Rock
2106,17711,0.8377227122,0.2720537982,0.4380123195,0.9551043094,0.1558622867,0.035995911,77.757,0.0985396229,Rock
2107,17712,0.9619251441,0.4543566635,0.5761394928,0.8855222591,0.4489036411,0.0342350337,139.468,0.4691282761,Rock
2108,17713,0.6381565451,0.3749951654,0.5317985006,0.9162850415,0.1682369863,0.0310625529,127.307,0.0493920203,Rock
2109,17714,0.7600895764,0.58282296,0.4686259492,0.9561676262,0.1398132227,0.069870172,149.956,0.5758140449,Rock
2110,17716,0.9857433134,0.4334743742,0.194211634,0.7421156827,0.1174078151,0.0382155135,184.239,0.7733215993,Rock
2111,17717,0.9281217636,0.538062824,0.5170600759,0.9488266587,0.6725131924,0.0269327043,85.032,0.501998225,Rock
2112,17718,0.9701795019,0.5013418568,0.2505950571,0.7476269252,0.4761155391,0.0370847268,80.067,0.3993857489,Rock
2113,17720,0.9504904006,0.4356981852,0.7320417438,0.9470815343,0.1121629034,0.0313057809,111.985,0.7419196249,Rock
2114,17721,0.9858111534,0.4486531676,0.3279347145,0.9019409603,0.1314812435,0.0745552805,125.45,0.067449259,Rock
2115,17722,0.4682877205,0.3093548301,0.886097437,0.0760864207,0.348317799,0.5119845964,69.928,0.118684366,Rock
2116,17723,0.8943443573,0.3131542291,0.6572452289,0.9363811171,0.0921184607,0.0388030021,183.751,0.7027845544,Rock
2117,17738,0.2057305734,0.5590218135,0.3922384291,0.9320549786,0.2857954662,0.0401343461,120.129,0.0315867046,Rock
2118,17782,0.1100413549,0.6576933764,0.6983211793,0.2514573339,0.0953450358,0.3449464557,157.028,0.6924511469,Hip-Hop
2119,17785,0.2634386558,0.5514758728,0.8360610397,0.8849786867,0.1091841584,0.0307747555,118.794,0.511539425,Rock
2120,17839,0.0682742562,0.5808171394,0.7971748628,0.9123625994,0.0727291276,0.0431020721,158.897,0.5513397075,Rock
2121,17840,0.0582937699,0.6055870335,0.8612269623,0.8598502929,0.1124298881,0.0329940024,157.925,0.677871185,Rock
2122,17841,0.5336800556,0.4590131438,0.8652369069,0.9123492395,0.1188882415,0.040929206,159.078,0.3104184384,Rock
2123,17842,0.05872906,0.6351537823,0.9096538529,0.7485851758,0.0808132001,0.0357526034,137.947,0.657995122,Rock
2124,17843,0.3179208426,0.4993535024,0.7064547098,0.941259212,0.1199763142,0.0572216845,158.984,0.3313027641,Rock
2125,17854,0.0421252871,0.7176485941,0.390503297,0.8938282903,0.0748969214,0.0504629715,140.039,0.583663762,Rock
2126,17855,0.5675997954,0.3050323644,0.9587937876,0.909505315,0.359728437,0.0811839308,149.027,0.1072624559,Rock
2127,17856,0.0021338453,0.5677427843,0.5686754324,0.877330194,0.0859796096,0.0344527296,138.577,0.8136315117,Rock
2128,17857,0.0004855443,0.7481820827,0.3140532487,0.946790351,0.1000845731,0.416145904,150.652,0.3644106237,Rock
2129,17858,0.0076889338,0.5295180229,0.7993231897,0.9535543326,0.3772636999,0.0413195441,151.658,0.4882689042,Rock
2130,17859,0.088807317,0.328299806,0.8251291295,0.7507352529,0.1067869199,0.1852620667,167.191,0.2459908997,Rock
2131,17860,0.0651774076,0.4631848125,0.6946818732,0.8885142408,0.132836177,0.0624019147,142.896,0.5188388,Rock
2132,17861,0.010223773,0.3481072893,0.9246203441,0.8438809982,0.1630024303,0.1322110397,154.941,0.576642661,Rock
2133,17862,0.0246668727,0.2917228729,0.7349812285,0.8428408833,0.1074180817,0.0755941262,144.145,0.1314162491,Rock
2134,17891,0.9166899384,0.3364914942,0.9280586475,0.9717745552,0.1441101818,0.0545534659,65.039,0.5304505542,Rock
2135,17892,0.9954802983,0.6694992014,0.7888125488,0.9545019691,0.1494402624,0.0379245168,107.489,0.9716935192,Rock
2136,17893,0.9948325739,0.5653712161,0.4720619101,0.9668358868,0.1258340136,0.0305789754,130.644,0.6526907924,Rock
2137,17894,0.9926786645,0.5478132255,0.8000761685,0.9381290556,0.1615074688,0.0334957342,113.516,0.6580549239,Rock
